id,lemma,pos,count
3662,мікалай,PROPN,13
3663,падыняць,VERB,13
3664,выбіраць,VERB,13
3665,памінка,NOUN,13
3666,скруціць,VERB,13
3667,дума,PROPN,13
3668,любавацца,VERB,13
3669,насыпа,NOUN,13
3670,дагараць,VERB,13
3671,сцякаць,VERB,13
3672,мох,NOUN,13
3673,лось,PART,13
3674,вінтоўка,NOUN,13
3675,іх,ADJ,13
3676,коўдра,NOUN,13
3677,прока,NOUN,13
3678,векавечны,ADJ,13
3679,бязлюдны,ADJ,13
3680,ура,INTJ,13
3681,варочаць,VERB,13
3682,лявон,PROPN,13
3683,сагнуцца,VERB,13
3684,смецце,NOUN,13
3685,лаўра,NOUN,13
3686,струны,ADJ,13
