id,lemma,pos,count
9032,разлучыцца,VERB,5
9033,братэрскі,ADJ,5
9034,гусцець,VERB,5
9035,ва,ADV,5
9036,прыбываць,VERB,5
9037,світок,NOUN,5
9038,красаванне,NOUN,5
9039,чыгрына,PROPN,5
9040,восьмы,ADJ,5
9041,буркнуць,VERB,5
9042,ўзвівацца,VERB,5
9043,абібок,PROPN,5
9044,ный,VERB,5
9045,веж,NOUN,5
9046,крэпкі,ADJ,5
9047,кал,NOUN,5
9048,бэсціць,VERB,5
9049,паўліна,PROPN,5
9050,паблукаць,VERB,5
9051,сыноў,ADV,5
9052,касача,NOUN,5
9053,бліндажа,NOUN,5
9054,князёўна,NOUN,5
9055,маль,NOUN,5
9056,тчэ,ADV,5
9057,сцежачка,NOUN,5
9058,набяжыць,VERB,5
9059,сне,NOUN,5
9060,гарэлка,PROPN,5
9061,думай,NOUN,5
9062,месіць,VERB,5
9063,шанаваць,NOUN,5
9064,усемагутнейшы,ADJ,5
9065,трэсці,VERB,5
9066,старт,NOUN,5
9067,соха,NOUN,5
9068,песні,NOUN,5
9069,каралавы,ADJ,5
9070,абляцець,VERB,5
9071,сцяблінка,NOUN,5
9072,гумна,NOUN,5
9073,вярст,PART,5
9074,палыно,NOUN,5
9075,рэзка,ADV,5
9076,плюць,VERB,5
9077,мачт,NOUN,5
9078,абцас,NOUN,5
9079,заступніца,NOUN,5
9080,калыханка,NOUN,5
9081,паясніца,NOUN,5
9082,прэць,VERB,5
9083,ледзьва,NUM,5
9084,развесці,VERB,5
9085,чмяль,NOUN,5
9086,шапаціць,VERB,5
9087,падбіраць,VERB,5
9088,﻿жалез,NOUN,5
9089,напяць,VERB,5
9090,звяртаць,VERB,5
9091,царэўна,ADV,5
9092,здароў,NOUN,5
9093,сякуць,VERB,5
9094,рыштаванне,NOUN,5
9095,павернуць,VERB,5
9096,загалосіць,VERB,5
9097,ахапіць,VERB,5
9098,вада,PROPN,5
9099,гаспадар,PROPN,5
9100,наблізіцца,VERB,5
9101,паўцякаць,VERB,5
9102,працавіты,NOUN,5
9103,каўказскі,ADJ,5
9104,бронзавы,ADJ,5
9105,антонаўка,NOUN,5
9106,пагуляць,NOUN,5
9107,дужа,NOUN,5
9108,палескі,NOUN,5
9109,памёрці,VERB,5
9110,шор,NOUN,5
9111,вячэраць,VERB,5
9112,гас,NOUN,5
9113,скачы,VERB,5
9114,калыш,VERB,5
9115,паваліцца,VERB,5
9116,хлебароба,NOUN,5
9117,учарашні,ADJ,5
9118,пасціць,VERB,5
9119,зэдлік,NOUN,5
9120,наўзрыд,ADV,5
9121,змяя,NOUN,5
9122,пт,NOUN,5
9123,сярэдзіна,NOUN,5
9124,ілюзія,NOUN,5
9125,неўпапад,NOUN,5
9126,нахабны,ADJ,5
9127,упёрся,VERB,5
9128,пенны,ADJ,5
9129,сяўня,NOUN,5
9130,дзявочы,NOUN,5
9131,рунь,PROPN,5
9132,арлом,NOUN,5
9133,прылегчы,VERB,5
9134,чапляцца,VERB,5
9135,прысудзіць,VERB,5
9136,рассудзіць,VERB,5
9137,саветы,NOUN,5
9138,акрас,NOUN,5
9139,пане,NOUN,5
9140,накрыж,ADP,5
9141,пацяшаць,VERB,5
9142,спольна,ADV,5
9143,шынок,NOUN,5
9144,векапомны,ADJ,5
9145,скаж,VERB,5
9146,згаджацца,VERB,5
9147,фон,NOUN,5
9148,скуп,NOUN,5
9149,тыц,NOUN,5
9150,нет,NOUN,5
9151,абдзіраць,VERB,5
9152,задаваць,VERB,5
9153,дойлід,NOUN,5
9154,журава,NOUN,5
9155,кінуць,ADV,5
9156,залата,ADJ,5
9157,няпрошаны,ADJ,5
9158,сумоўваць,VERB,5
9159,мазг,NOUN,5
9160,саграваць,VERB,5
9161,банк,NOUN,5
9162,міль,VERB,5
9163,прадсмертны,ADJ,5
9164,палотна,NOUN,5
9165,е,X,5
9166,сохне,VERB,5
9167,раздзіраць,VERB,5
9168,кацца,VERB,5
9169,муж,VERB,5
9170,працадзень,NOUN,5
9171,навет,PART,5
9172,сваяцтва,NOUN,5
9173,ўзды,NOUN,5
9174,спаднічка,NOUN,5
9175,залівацца,VERB,5
9176,улёгся,VERB,5
9177,вухо,NOUN,5
9178,табун,NOUN,5
9179,луг,ADJ,5
9180,бадзяг,NOUN,5
9181,перабіраць,VERB,5
9182,адракцца,VERB,5
9183,камяніца,NOUN,5
9184,прыплод,NOUN,5
9185,пацалунк,NOUN,5
9186,паноў,ADV,5
9187,цясляр,NOUN,5
9188,абмыцца,VERB,5
9189,мець,PROPN,5
9190,надарыць,VERB,5
9191,нялюбы,ADJ,5
9192,навокаць,ADP,5
9193,світаць,VERB,5
9194,пякець,VERB,5
9195,выгар,NOUN,5
9196,наогул,ADV,5
9197,дзіць,VERB,5
9198,тру-г,VERB,5
9199,удоўж,ADV,5
9200,шляхта,NOUN,5
9201,парастка,NOUN,5
9202,часаць,VERB,5
9203,чарнее,VERB,5
9204,непрытульны,ADJ,5
9205,снедаць,VERB,5
9206,лукашо,PROPN,5
9207,прастата,NOUN,5
9208,шопат,NOUN,5
9209,адвярнуць,VERB,5
9210,хлуслівы,ADJ,5
9211,часты,ADJ,5
9212,здань,PART,5
9213,прагоніць,VERB,5
9214,выставка,NOUN,5
9215,лапці,VERB,5
9216,сьмяцца,VERB,5
9217,вінават,PART,5
9218,ссекунда,NOUN,5
9219,хітрасць,NOUN,5
9220,малаціць,VERB,5
9221,веак,NOUN,5
9222,зіма,DET,5
9223,пір,NOUN,5
9224,хіба,ADV,5
9225,дажываць,VERB,5
9226,батальён,NOUN,5
9227,вех,NOUN,5
9228,міхась,PROPN,5
9229,паспешна,ADV,5
9230,ожэл,NOUN,5
9231,хістаць,VERB,5
9232,гарчыць,VERB,5
9233,пай,VERB,5
9234,благаславіць,VERB,5
9235,лахман,NOUN,5
9236,прагн,VERB,5
9237,каток,NOUN,5
9238,досвітак,NOUN,5
9239,плыта,NOUN,5
9240,шэпты,NOUN,5
9241,разлучаць,VERB,5
9242,старэчы,ADJ,5
9243,ісц,VERB,5
9244,чорна,ADJ,5
9245,нязведаны,ADJ,5
9246,доказ,NOUN,5
9247,хвіць,VERB,5
9248,то,NOUN,5
9249,кастлявы,ADJ,5
9250,дапраўды,ADV,5
9251,росквіт,NOUN,5
9252,агнішча,NOUN,5
9253,наганяць,VERB,5
9254,аставіць,VERB,5
9255,пахмурны,ADJ,5
9256,узважыць,VERB,5
9257,грышк,PROPN,5
9258,сцела,NOUN,5
9259,гніль,NOUN,5
9260,люба,VERB,5
9261,цвярозы,ADJ,5
9262,уверсе,ADV,5
9263,само,PROPN,5
9264,пазбіраць,VERB,5
9265,прамчацца,VERB,5
9266,васпан,NOUN,5
9267,шлях,INTJ,5
9268,шабль,NOUN,5
9269,латаны,ADJ,5
9270,скараць,VERB,5
9271,маркоціцца,VERB,5
9272,уп’цца,VERB,5
9273,прымер,NOUN,5
9274,імкліва,ADJ,5
9275,чысьціць,VERB,5
9276,маячыць,VERB,5
9277,клык,NOUN,5
9278,ніхто,DET,5
9279,згра,NOUN,5
9280,ледзьва,ADV,5
9281,ссаць,VERB,5
9282,марак,NOUN,5
9283,гоц,NOUN,5
9284,паспагадаць,VERB,5
9285,мо,NUM,5
9286,застава,NOUN,5
9287,дастацца,VERB,5
9288,маря,NOUN,5
9289,важкі,ADJ,5
9290,морка,NOUN,5
9291,пакутліва,ADV,5
9292,згнаць,VERB,5
9293,збліжацца,VERB,5
9294,эсэр,NOUN,5
9295,абсмяяць,VERB,5
9296,адзінаццаць,NUM,5
9297,ясназора,NOUN,5
9298,гуд,AUX,5
9299,ліпень,NOUN,5
9300,глушца,NOUN,5
9301,журбой,NOUN,5
9302,надарыцца,VERB,5
9303,палыхаць,VERB,5
9304,бурак,NOUN,5
9305,сафія,PROPN,5
9306,маў,NOUN,5
9307,кова,NOUN,5
9308,госця,NOUN,5
9309,градка,NOUN,5
9310,халер,NOUN,5
9311,лепш,ADJ,5
9312,кайдана,NOUN,5
9313,карча,NOUN,5
9314,дыван,NOUN,5
9315,маладзік,PROPN,5
9316,смала,NOUN,5
9317,куфара,NOUN,5
9318,цукерка,NOUN,5
9319,прабачыць,VERB,5
9320,сурова,NOUN,5
9321,іронія,NOUN,5
9322,сягонне,PROPN,5
9323,акова,ADJ,5
9324,сумнявацца,VERB,5
9325,плешча,NOUN,5
9326,параскідаць,VERB,5
9327,чэрць,NOUN,5
9328,шпаркі,NOUN,5
9329,цёмен,NOUN,5
9330,плюскоча,VERB,5
9331,гарлачык,NOUN,5
9332,гатовы,NOUN,5
9333,боязны,ADJ,5
9334,сяк-тка,NOUN,5
9335,зашкодзіць,VERB,5
9336,растапіць,VERB,5
9337,спад,VERB,5
9338,гэтта,NOUN,5
9339,па-свойску,ADV,5
9340,цвёярд,NOUN,5
9341,бежанец,NOUN,5
9342,выпрабаванне,NOUN,5
9343,адзіны,VERB,5
9344,зіма,PRON,5
9345,ніштожыць,VERB,5
9346,ўздыханне,NOUN,5
9347,засведчыць,VERB,5
9348,рэштка,NOUN,5
9349,клямка,NOUN,5
9350,ўлезці,VERB,5
9351,прадавацца,VERB,5
9352,сіл,PROPN,5
9353,прыйшцца,VERB,5
9354,лёгкі,PROPN,5
9355,слуха,NOUN,5
9356,шырэй,NOUN,5
9357,хітры,NOUN,5
9358,д’ябал,NOUN,5
9359,нямнога,ADV,5
9360,шаш,NOUN,5
9361,прашаптаць,VERB,5
9362,глухі,ADV,5
9363,ношка,NOUN,5
9364,буда,PROPN,5
9365,смуціцца,VERB,5
9366,пасобіць,VERB,5
9367,пагана,NOUN,5
9368,ты,DET,5
9369,мас,PRON,5
9370,пагром,NOUN,5
9371,крылле,VERB,5
9372,прыбыць,VERB,5
9373,пераправа,NOUN,5
9374,валасы,NOUN,5
9375,гасціннасць,NOUN,5
9376,кандрат,PROPN,5
9377,сова,NOUN,5
9378,дасягненне,NOUN,5
9379,нябожа,ADJ,5
9380,пратакол,NOUN,5
9381,мяшэчка,NOUN,5
9382,пчаліны,ADJ,5
9383,бахус,PROPN,5
9384,панскаць,VERB,5
9385,прадмова,NOUN,5
9386,губка,NOUN,5
9387,шырай,VERB,5
9388,брэйгель,PROPN,5
9389,поплава,NOUN,5
9390,папроста,PART,5
9391,папярэдзіць,VERB,5
9392,бек,PROPN,5
9393,жыць,AUX,5
9394,цыцка,NOUN,5
9395,рвець,VERB,5
9396,званец,NOUN,5
9397,родны,ADV,5
9398,падлетак,NOUN,5
9399,салавея,ADV,5
9400,беражок,NOUN,5
9401,коўна,PROPN,5
9402,лега,ADV,5
9403,камсамол,NOUN,5
9404,усміхнцца,VERB,5
9405,саўгас,NOUN,5
9406,дунуць,VERB,5
9407,кажны,ADJ,5
9408,парашыць,VERB,5
9409,нязмерны,ADJ,5
9410,лёж,NOUN,5
9411,весяліць,VERB,5
9412,далечыня,NOUN,5
9413,пятрук,PROPN,5
9414,ўбога,NOUN,5
9415,замкнён,NOUN,5
9416,брычка,NOUN,5
9417,вузл,NOUN,5
9418,пакончыць,VERB,5
9419,амін,NOUN,5
9420,абнімуць,VERB,5
9421,лезці,NOUN,5
9422,прыглядацца,VERB,5
9423,увач,NOUN,5
9424,май,VERB,5
9425,бабёр,NOUN,5
9426,нявера,NOUN,5
9427,ільн,NOUN,5
9428,сваея,NOUN,5
9429,удоўжка,NOUN,5
9430,выплысці,VERB,5
9431,пярэдні,ADJ,5
9432,вясна,PRON,5
9433,хрысціцца,VERB,5
9434,прыбіраць,VERB,5
9435,прадаваць,VERB,5
9436,бардзея,NOUN,5
9437,а,VERB,5
9438,поўз,NOUN,5
9439,жыл,NOUN,5
9440,скач,NOUN,5
9441,полудзень,NOUN,5
9442,чэрвень,NOUN,5
9443,усцешыць,VERB,5
9444,запаласці,VERB,5
9445,меча,NOUN,5
9446,расставіць,VERB,5
9447,складацца,VERB,5
9448,рыцца,VERB,5
9449,тамаш,DET,5
9450,сумота,NOUN,5
9451,чаравіка,NOUN,5
9452,гітлераўскі,ADJ,5
9453,помне,NOUN,5
9454,нябі,NOUN,5
9455,сянец,NOUN,5
9456,невідушчы,ADJ,5
9457,дрэма,NOUN,5
9458,чорна,NOUN,5
9459,збожзаць,VERB,5
9460,капут,NOUN,5
9461,цвярдзей,NOUN,5
9462,калысаць,VERB,5
9463,прапасці,NOUN,5
9464,бака,NOUN,5
9465,чырэц,PROPN,5
9466,бялізна,NOUN,5
9467,змардаваць,VERB,5
9468,нячуты,ADJ,5
9469,распачаць,VERB,5
9470,ніці,PROPN,5
9471,узмах,NOUN,5
9472,дзежка,NOUN,5
9473,кленчыць,VERB,5
9474,дзявіца,NOUN,5
9475,паламаць,VERB,5
9476,жарт,ADJ,5
9477,скарынак,NOUN,5
9478,ганчак,NOUN,5
9479,ліхалецце,NOUN,5
9480,закрыты,VERB,5
9481,коцца,ADV,5
9482,вербалоза,NOUN,5
9483,мужык,PROPN,5
9484,цагляны,ADJ,5
9485,неруш,ADV,5
9486,страшней,ADV,5
9487,госпад,NOUN,5
9488,сталеццё,NOUN,5
9489,адпомсціць,VERB,5
9490,цеста,NOUN,5
9491,змагыць,VERB,5
9492,буран,NOUN,5
9493,прыціскаць,VERB,5
9494,хмызняк,NOUN,5
9495,страсць,NOUN,5
9496,жывіць,NOUN,5
9497,сякі,NOUN,5
9498,семнаццаты,ADJ,5
9499,ць,VERB,5
9500,хамскі,ADJ,5
9501,сал,VERB,5
9502,адзення,NOUN,5
9503,панікнуць,VERB,5
9504,завод,VERB,5
9505,згінаць,VERB,5
9506,паночак,NOUN,5
9507,ё,PART,5
9508,слізкі,ADJ,5
9509,надзённы,ADJ,5
9510,паводле,ADP,5
9511,бярозкі,ADJ,5
9512,занямець,VERB,5
9513,паром,NOUN,5
9514,паўднёвы,ADJ,5
9515,бёж,ADJ,5
9516,дачакаць,VERB,5
9517,кара,PROPN,5
9518,ўспомніцца,VERB,5
9519,ран,NOUN,5
9520,лёгкі,NOUN,5
9521,кілішка,NOUN,5
9522,расьці,NOUN,5
9523,коцца,PART,5
9524,клім,PROPN,5
9525,папаліць,VERB,5
9526,памятны,ADJ,5
9527,ватыкан,PROPN,5
9528,бедачына,NOUN,5
9529,малыш,NOUN,5
9530,казан,NOUN,5
9531,полы,ADJ,5
9532,згас,VERB,5
9533,адсекунда,NOUN,5
9534,несцэ,VERB,5
9535,несьці,VERB,5
9536,памершы,ADJ,5
9537,зазірнуць,VERB,5
9538,абадраць,VERB,5
9539,зніштажэнне,NOUN,5
9540,дасіць,VERB,5
9541,няволь,PROPN,5
9542,патуха,NOUN,5
9543,дождж,ADP,5
9544,карусь,PROPN,5
9545,разгортвацца,VERB,5
9546,трапятанне,NOUN,5
9547,чацвёрты,NOUN,5
9548,абдымка,NOUN,5
9549,шчыра,NOUN,5
9550,міхалок,NOUN,5
9551,зверыць,NOUN,5
9552,ісціна,PROPN,5
9553,дазванне,NOUN,5
9554,стратасфера,NOUN,5
9555,гутарка,PROPN,5
9556,валодзя,PROPN,5
9557,праб’цца,VERB,5
9558,пуць,NOUN,5
9559,сьнег,NOUN,5
9560,пабудзіць,VERB,5
9561,раджаць,VERB,5
9562,засеў,NOUN,5
9563,грудзь,PRON,5
9564,убок,ADV,5
9565,думкі,ADJ,5
9566,сярэбраны,ADJ,5
9567,навуковы,ADJ,5
9568,вырв,NOUN,5
9569,даносіць,VERB,5
9570,страш,NOUN,5
9571,памкнуцца,VERB,5
9572,чакаць,ADJ,5
9573,заклік,NOUN,5
9574,жаці,NOUN,5
9575,трыццаць,VERB,5
9576,спачуваць,VERB,5
9577,гваздзік,NOUN,5
9578,ледзь,NOUN,5
9579,няпамяць,NOUN,5
9580,абступіць,VERB,5
9581,разбурэнне,NOUN,5
9582,брыдка,NOUN,5
9583,разут,NOUN,5
9584,лупцаваць,VERB,5
9585,паўдзённы,ADJ,5
9586,бурчыць,VERB,5
9587,ўскрэснуць,VERB,5
9588,надмагільны,ADJ,5
9589,чараўніца,NOUN,5
9590,раскош,NOUN,5
9591,задумацца,VERB,5
9592,адляць,VERB,5
9593,крывы,NOUN,5
9594,пабываць,VERB,5
9595,лова,NOUN,5
9596,француз,NOUN,5
9597,рэчкі,NOUN,5
9598,ручаёк,NOUN,5
9599,злуцца,VERB,5
9600,пахавацца,VERB,5
9601,прыдарожны,ADJ,5
9602,пратэставаць,VERB,5
9603,пыла,NOUN,5
9604,нараканне,NOUN,5
9605,ўкрасці,VERB,5
9606,ўзрос,NOUN,5
9607,загрыміць,VERB,5
9608,хлебны,ADJ,5
9609,ні,ADJ,5
9610,неўміручасць,NOUN,5
9611,свіслач,NOUN,5
9612,каваць,NOUN,5
9613,рэчышча,NOUN,5
9614,дрыж,NOUN,5
9615,вянчаць,VERB,5
9616,вусцянскі,ADJ,5
9617,дэльфіна,NOUN,5
9618,празрыстасць,NOUN,5
9619,пракласці,VERB,5
9620,поэт,NOUN,5
9621,твы,DET,5
9622,майстэрства,NOUN,5
9623,ашуканец,NOUN,5
9624,сканчэнне,NOUN,5
9625,гразіць,VERB,5
9626,зляць,VERB,5
9627,сякерка,NOUN,5
9628,стомлены,ADJ,5
9629,цкаваць,VERB,5
9630,накорміць,VERB,5
9631,шаль,VERB,5
9632,надзейка,PROPN,5
9633,шола,NOUN,5
9634,калок,NOUN,5
9635,уклад,NOUN,5
9636,фальшывы,ADJ,5
9637,цямнець,VERB,5
9638,міраж,NOUN,5
9639,дна,ADJ,5
9640,журчыць,VERB,5
9641,хмурыць,VERB,5
9642,вулей,NOUN,5
9643,напаказ,ADV,5
9644,жані,NOUN,5
9645,хтось,PROPN,5
9646,па,VERB,5
9647,дружны,ADV,5
9648,га,ADJ,5
9649,крока,NOUN,5
9650,турма,ADV,5
9651,летка,NOUN,5
9652,кніжны,ADJ,5
9653,зні,ADJ,5
9654,атос,NOUN,5
9655,лгуць,VERB,4
9656,урачысты,ADJ,4
9657,бруіцца,VERB,4
9658,выбірацца,VERB,4
9659,грамады,NOUN,4
9660,пянёк,NOUN,4
9661,каласк,NOUN,4
9662,шырыцца,VERB,4
9663,уранку,ADV,4
9664,ўшыр,ADV,4
9665,іскрысты,ADJ,4
9666,заірдзець,VERB,4
9667,фальш,NOUN,4
9668,выскаляцца,VERB,4
9669,выключыць,VERB,4
9670,зьбірацца,VERB,4
9671,гараванне,NOUN,4
9672,вінаваты,NOUN,4
9673,прарэзаць,VERB,4
9674,матчын,ADJ,4
9675,масквоя,PROPN,4
9676,лашчыцца,VERB,4
9677,добры,VERB,4
9678,тровы,ADJ,4
9679,птушыны,NOUN,4
9680,пралетарыят,NOUN,4
9681,такой,NOUN,4
9682,праступка,NOUN,4
9683,браточак,NOUN,4
9684,крань,NOUN,4
9685,разагнуць,VERB,4
9686,дзевяты,ADJ,4
9687,тыгр,NOUN,4
9688,падабенства,NOUN,4
9689,накінуцца,VERB,4
9690,ключык,NOUN,4
9691,настроіць,VERB,4
9692,чарэсня,NOUN,4
9693,сядзь,NOUN,4
9694,вон,PROPN,4
9695,спалох,NOUN,4
9696,царыць,VERB,4
9697,клёпка,NOUN,4
9698,серп,PROPN,4
9699,абымаць,VERB,4
9700,крычыць,VERB,4
9701,спака,PRON,4
9702,пагранічча,NOUN,4
9703,нявеста,NOUN,4
9704,мыцца,VERB,4
9705,смаліць,VERB,4
9706,заваліцца,VERB,4
9707,казя,PROPN,4
9708,кучы,ADJ,4
9709,раўчук,NOUN,4
9710,упівацца,VERB,4
9711,творчы,NOUN,4
9712,ўход,NOUN,4
9713,сцікацца,VERB,4
9714,жуда,NOUN,4
9715,актрыса,NOUN,4
9716,наглы,ADJ,4
9717,па-мойму,ADV,4
9718,ўмыцца,VERB,4
9719,чысцейшы,ADJ,4
9720,дурны,NOUN,4
9721,фурманка,NOUN,4
9722,жм,VERB,4
9723,бяздушны,ADJ,4
9724,сарцавіна,NOUN,4
9725,чырвонца,NOUN,4
9726,вугол,NOUN,4
9727,рэка,PROPN,4
9728,дней,ADV,4
9729,сьведка,NOUN,4
9730,сплаў,NOUN,4
9731,выцвіць,VERB,4
9732,зырк,NOUN,4
9733,віднецца,VERB,4
9734,вунь,NOUN,4
9735,разбойніцкі,ADJ,4
